country,clicks,impressions,ctr,position,date,flag
sgp,19,556,0.0341726618705036,24.785971223021583,2022-03-31,🇸🇬
vnm,19,1795,0.0105849582172701,55.558774373259055,2022-03-31,🇻🇳
idn,18,1770,0.0101694915254237,52.02146892655367,2022-03-31,🇮🇩
nld,18,754,0.0238726790450928,25.909814323607428,2022-03-31,🇳🇱
phl,16,1181,0.0135478408128704,46.19813717188823,2022-03-31,🇵🇭
rou,16,344,0.0465116279069767,31.302325581395348,2022-03-31,🇷🇴
che,15,362,0.0414364640883977,25.34806629834254,2022-03-31,🇨🇭
hkg,15,409,0.0366748166259168,26.99755501222494,2022-03-31,🇭🇰
jpn,15,793,0.0189155107187894,35.909205548549814,2022-03-31,🇯🇵
egy,14,491,0.0285132382892057,35.81466395112016,2022-03-31,🇪🇬
mex,14,749,0.0186915887850467,42.345794392523366,2022-03-31,🇲🇽
fin,13,200,0.065,19.865,2022-03-31,🇫🇮
pak,13,831,0.0156438026474127,36.06257521058965,2022-03-31,🇵🇰
arg,12,780,0.0153846153846153,49.13846153846154,2022-03-31,🇦🇷
grc,12,192,0.0625,25.61458333333333,2022-03-31,🇬🇷
isr,12,388,0.0309278350515463,21.399484536082475,2022-03-31,🇮🇱
sau,12,272,0.0441176470588235,37.58455882352941,2022-03-31,🇸🇦
aut,11,208,0.0528846153846153,32.37980769230769,2022-03-31,🇦🇹
swe,11,469,0.0234541577825159,27.71002132196162,2022-03-31,🇸🇪
tha,11,932,0.0118025751072961,57.93884120171674,2022-03-31,🇹🇭
irn,10,450,0.0222222222222222,37.11555555555555,2022-03-31,🇮🇷
kor,10,1038,0.0096339113680154,46.99036608863199,2022-03-31,🇰🇷
bgd,9,499,0.0180360721442885,49.811623246492985,2022-03-31,🇧🇩
irl,9,218,0.0412844036697247,19.78440366972477,2022-03-31,🇮🇪
srb,9,199,0.0452261306532663,42.25125628140704,2022-03-31,🇷🇸
dnk,8,261,0.0306513409961685,25.40996168582376,2022-03-31,🇩🇰
svk,8,108,0.074074074074074,24.444444444444443,2022-03-31,🇸🇰
tun,8,155,0.0516129032258064,32.225806451612904,2022-03-31,🇹🇳
ukr,8,425,0.0188235294117647,41.75764705882353,2022-03-31,🇺🇦
lka,7,120,0.0583333333333333,34.94166666666667,2022-03-31,🇱🇰
col,6,463,0.0129589632829373,48.21382289416847,2022-03-31,🇨🇴
mar,6,424,0.0141509433962264,46.43396226415094,2022-03-31,🇲🇦
nor,6,190,0.031578947368421,26.563157894736843,2022-03-31,🇳🇴
twn,6,751,0.0079893475366178,43.52463382157124,2022-03-31,🇹🇼
chl,5,236,0.0211864406779661,34.54237288135593,2022-03-31,🇨🇱
chn,5,211,0.0236966824644549,13.445497630331754,2022-03-31,🇨🇳
cze,5,255,0.0196078431372549,35.423529411764704,2022-03-31,🇨🇿
dza,5,281,0.0177935943060498,49.08896797153025,2022-03-31,🇩🇿
ken,5,136,0.0367647058823529,40.31617647058823,2022-03-31,🇰🇪
lbn,5,54,0.0925925925925925,32.111111111111114,2022-03-31,🇱🇧
prt,5,229,0.0218340611353711,34.737991266375545,2022-03-31,🇵🇹
zaf,5,345,0.0144927536231884,45.25507246376812,2022-03-31,🇿🇦
est,4,43,0.0930232558139534,25.13953488372093,2022-03-31,🇪🇪
uzb,4,71,0.056338028169014,38.08450704225352,2022-03-31,🇺🇿
ltu,3,113,0.0265486725663716,40.31858407079646,2022-03-31,🇱🇹
mys,3,610,0.0049180327868852,47.62950819672131,2022-03-31,🇲🇾
svn,3,84,0.0357142857142857,17.5,2022-03-31,🇸🇮
are,2,206,0.0097087378640776,46.85922330097088,2022-03-31,🇦🇪
bgr,2,177,0.0112994350282485,39.80790960451977,2022-03-31,🇧🇬
cri,2,65,0.0307692307692307,40.56923076923077,2022-03-31,🇨🇷
kwt,2,41,0.048780487804878,45.02439024390244,2022-03-31,🇰🇼
nzl,2,133,0.0150375939849624,36.8421052631579,2022-03-31,🇳🇿
per,2,210,0.0095238095238095,46.1,2022-03-31,🇵🇪
pry,2,54,0.037037037037037,48.22222222222222,2022-03-31,🇵🇾
slv,2,44,0.0454545454545454,35.22727272727273,2022-03-31,🇸🇻
ven,2,158,0.0126582278481012,49.12025316455696,2022-03-31,🇻🇪
arm,1,88,0.0113636363636363,36.71590909090909,2022-03-31,🇦🇲
aze,1,70,0.0142857142857142,48.85714285714285,2022-03-31,🇦🇿
ben,1,9,0.1111111111111111,39.77777777777778,2022-03-31,🇧🇯
bhr,1,51,0.0196078431372549,52.64705882352941,2022-03-31,🇧🇭
brn,1,13,0.0769230769230769,27.692307692307693,2022-03-31,🇧🇳
cmr,1,22,0.0454545454545454,37.18181818181818,2022-03-31,🇨🇲
cod,1,8,0.125,52.5,2022-03-31,🇨🇩
cyp,1,41,0.024390243902439,23.29268292682927,2022-03-31,🇨🇾
dom,1,179,0.0055865921787709,60.79888268156424,2022-03-31,🇩🇴
ecu,1,171,0.0058479532163742,51.45029239766082,2022-03-31,🇪🇨
eth,1,51,0.0196078431372549,39.52941176470589,2022-03-31,🇪🇹
fji,1,2,0.5,5.5,2022-03-31,🇫🇯
geo,1,123,0.008130081300813,48.14634146341464,2022-03-31,🇬🇪
gtm,1,58,0.0172413793103448,52.27586206896552,2022-03-31,🇬🇹
hrv,1,64,0.015625,24.703125,2022-03-31,🇭🇷
isl,1,16,0.0625,17.0625,2022-03-31,🇮🇸
jor,1,132,0.0075757575757575,37.871212121212125,2022-03-31,🇯🇴
kaz,1,140,0.0071428571428571,49.55714285714286,2022-03-31,🇰🇿
lux,1,33,0.0303030303030303,25.57575757575757,2022-03-31,🇱🇺
mdv,1,8,0.125,34.5,2022-03-31,🇲🇻
mkd,1,47,0.0212765957446808,40.14893617021277,2022-03-31,🇲🇰
mne,1,9,0.1111111111111111,44.0,2022-03-31,🇲🇪
mng,1,40,0.025,41.5,2022-03-31,🇲🇳
nga,1,127,0.0078740157480314,45.91338582677165,2022-03-31,🇳🇬
npl,1,147,0.0068027210884353,46.51020408163265,2022-03-31,🇳🇵
pri,1,27,0.037037037037037,50.03703703703704,2022-03-31,🇵🇷
qat,1,41,0.024390243902439,38.58536585365854,2022-03-31,🇶🇦
rwa,1,20,0.05,17.1,2022-03-31,🇷🇼
syr,1,30,0.0333333333333333,45.1,2022-03-31,🇸🇾
yem,1,39,0.0256410256410256,52.92307692307692,2022-03-31,🇾🇪
abw,0,4,0.0,45.25,2022-03-31,🇦🇼
afg,0,15,0.0,63.53333333333333,2022-03-31,🇦🇫
ago,0,17,0.0,41.70588235294117,2022-03-31,🇦🇴
alb,0,87,0.0,49.7816091954023,2022-03-31,🇦🇱
and,0,7,0.0,38.85714285714285,2022-03-31,🇦🇩
atg,0,9,0.0,69.11111111111111,2022-03-31,🇦🇬
bdi,0,1,0.0,33.0,2022-03-31,🇧🇮
bfa,0,4,0.0,76.0,2022-03-31,🇧🇫
bhs,0,21,0.0,55.76190476190476,2022-03-31,🇧🇸
bih,0,66,0.0,47.0,2022-03-31,🇧🇦
blr,0,111,0.0,47.93693693693694,2022-03-31,🇧🇾
blz,0,13,0.0,67.3076923076923,2022-03-31,🇧🇿
bmu,0,7,0.0,48.85714285714285,2022-03-31,🇧🇲
bol,0,59,0.0,54.74576271186441,2022-03-31,🇧🇴
brb,0,30,0.0,55.333333333333336,2022-03-31,🇧🇧
btn,0,2,0.0,87.5,2022-03-31,🇧🇹
bwa,0,4,0.0,62.25,2022-03-31,🇧🇼
civ,0,28,0.0,51.10714285714285,2022-03-31,🇨🇮
cog,0,1,0.0,48.0,2022-03-31,🇨🇬
cpv,0,38,0.0,42.0,2022-03-31,🇨🇻
cub,0,12,0.0,66.08333333333333,2022-03-31,🇨🇺
cuw,0,7,0.0,59.0,2022-03-31,🇨🇼
cym,0,6,0.0,54.66666666666666,2022-03-31,🇰🇾
dji,0,1,0.0,37.0,2022-03-31,🇩🇯
dma,0,4,0.0,39.0,2022-03-31,🇩🇲
esh,0,1,0.0,99.0,2022-03-31,🇪🇭
gab,0,2,0.0,89.0,2022-03-31,🇬🇦
gha,0,64,0.0,35.6875,2022-03-31,🇬🇭
gib,0,2,0.0,62.5,2022-03-31,🇬🇮
gin,0,3,0.0,33.666666666666664,2022-03-31,🇬🇳
glp,0,5,0.0,70.4,2022-03-31,🇬🇵
gmb,0,1,0.0,77.0,2022-03-31,🇬🇲
gnq,0,3,0.0,56.66666666666666,2022-03-31,🇬🇶
grd,0,9,0.0,43.22222222222222,2022-03-31,🇬🇩
grl,0,1,0.0,47.0,2022-03-31,🇬🇱
guf,0,4,0.0,38.75,2022-03-31,🇬🇫
gum,0,5,0.0,47.0,2022-03-31,🇬🇺
guy,0,7,0.0,40.42857142857143,2022-03-31,🇬🇾
hnd,0,56,0.0,56.23214285714285,2022-03-31,🇭🇳
hti,0,19,0.0,67.26315789473684,2022-03-31,🇭🇹
hun,0,165,0.0,33.99393939393939,2022-03-31,🇭🇺
imn,0,4,0.0,80.0,2022-03-31,🇮🇲
irq,0,123,0.0,49.66666666666666,2022-03-31,🇮🇶
jam,0,42,0.0,53.42857142857143,2022-03-31,🇯🇲
jey,0,2,0.0,19.0,2022-03-31,🇯🇪
kgz,0,24,0.0,48.5,2022-03-31,🇰🇬
khm,0,123,0.0,55.886178861788615,2022-03-31,🇰🇭
kna,0,3,0.0,64.66666666666666,2022-03-31,🇰🇳
lao,0,41,0.0,73.48780487804878,2022-03-31,🇱🇦
lby,0,34,0.0,56.588235294117645,2022-03-31,🇱🇾
lca,0,8,0.0,43.0,2022-03-31,🇱🇨
lso,0,1,0.0,55.0,2022-03-31,🇱🇸
lva,0,66,0.0,41.39393939393939,2022-03-31,🇱🇻
mac,0,4,0.0,68.0,2022-03-31,🇲🇴
mda,0,66,0.0,47.196969696969695,2022-03-31,🇲🇩
mdg,0,11,0.0,50.0,2022-03-31,🇲🇬
mli,0,8,0.0,40.5,2022-03-31,🇲🇱
mlt,0,22,0.0,51.13636363636363,2022-03-31,🇲🇹
mmr,0,35,0.0,52.17142857142857,2022-03-31,🇲🇲
moz,0,10,0.0,55.6,2022-03-31,🇲🇿
mrt,0,10,0.0,77.3,2022-03-31,🇲🇷
mtq,0,6,0.0,52.333333333333336,2022-03-31,🇲🇶
mus,0,20,0.0,30.8,2022-03-31,🇲🇺
mwi,0,10,0.0,47.1,2022-03-31,🇲🇼
nam,0,12,0.0,45.66666666666666,2022-03-31,🇳🇦
ncl,0,2,0.0,35.5,2022-03-31,🇳🇨
ner,0,2,0.0,48.0,2022-03-31,🇳🇪
nic,0,20,0.0,53.9,2022-03-31,🇳🇮
omn,0,18,0.0,53.388888888888886,2022-03-31,🇴🇲
pan,0,43,0.0,51.55813953488372,2022-03-31,🇵🇦
pse,0,136,0.0,56.11029411764706,2022-03-31,🇵🇸
pyf,0,2,0.0,43.5,2022-03-31,🇵🇫
reu,0,14,0.0,53.21428571428572,2022-03-31,🇷🇪
sdn,0,19,0.0,53.78947368421053,2022-03-31,🇸🇩
sen,0,16,0.0,57.375,2022-03-31,🇸🇳
som,0,8,0.0,69.625,2022-03-31,🇸🇴
stp,0,2,0.0,50.0,2022-03-31,🇸🇹
sur,0,3,0.0,56.66666666666666,2022-03-31,🇸🇷
swz,0,3,0.0,28.33333333333333,2022-03-31,🇸🇿
sxm,0,5,0.0,68.0,2022-03-31,🇸🇽
syc,0,1,0.0,72.0,2022-03-31,🇸🇨
tca,0,2,0.0,48.5,2022-03-31,🇹🇨
tcd,0,1,0.0,31.0,2022-03-31,🇹🇩
tgo,0,4,0.0,79.5,2022-03-31,🇹🇬
tls,0,1,0.0,140.0,2022-03-31,🇹🇱
tto,0,68,0.0,53.1764705882353,2022-03-31,🇹🇹
tza,0,12,0.0,34.916666666666664,2022-03-31,🇹🇿
uga,0,18,0.0,47.61111111111112,2022-03-31,🇺🇬
ury,0,41,0.0,47.48780487804878,2022-03-31,🇺🇾
vct,0,1,0.0,7.0,2022-03-31,🇻🇨
vgb,0,2,0.0,65.0,2022-03-31,🇻🇬
zmb,0,13,0.0,52.84615384615385,2022-03-31,🇿🇲
zwe,0,19,0.0,45.78947368421053,2022-03-31,🇿🇼
usa,397,19984,0.0198658927141713,35.29918935148118,2022-04-30,🇺🇸
ind,288,9329,0.0308714760424482,32.437881873727086,2022-04-30,🇮🇳
gbr,99,3641,0.0271903323262839,35.82834386157649,2022-04-30,🇬🇧
deu,95,2394,0.0396825396825396,23.217627401837927,2022-04-30,🇩🇪
fra,83,1959,0.0423685553854007,35.53394589076059,2022-04-30,🇫🇷
esp,58,1200,0.0483333333333333,29.471666666666668,2022-04-30,🇪🇸
tur,45,1324,0.0339879154078549,38.65256797583081,2022-04-30,🇹🇷
ita,44,1114,0.0394973070017953,34.03141831238779,2022-04-30,🇮🇹
pol,39,1111,0.0351035103510351,29.537353735373536,2022-04-30,🇵🇱
can,38,1544,0.0246113989637305,34.417098445595855,2022-04-30,🇨🇦
nld,38,870,0.0436781609195402,24.00919540229885,2022-04-30,🇳🇱
bra,35,2774,0.0126171593366979,45.49206921413122,2022-04-30,🇧🇷
isr,33,471,0.0700636942675159,21.615711252653927,2022-04-30,🇮🇱
rus,32,2733,0.0117087449688986,48.846322722283205,2022-04-30,🇷🇺
swe,32,525,0.0609523809523809,29.577142857142857,2022-04-30,🇸🇪
idn,31,2417,0.0128258171286719,54.83326437732727,2022-04-30,🇮🇩
sgp,30,590,0.0508474576271186,26.75593220338983,2022-04-30,🇸🇬
aus,28,1132,0.0247349823321554,27.834805653710248,2022-04-30,🇦🇺
irn,28,665,0.0421052631578947,33.067669172932334,2022-04-30,🇮🇷
jpn,27,1023,0.0263929618768328,34.789833822091886,2022-04-30,🇯🇵
grc,24,291,0.0824742268041237,23.412371134020617,2022-04-30,🇬🇷
phl,22,1405,0.0156583629893238,47.216370106761566,2022-04-30,🇵🇭
hkg,21,487,0.0431211498973305,29.56878850102669,2022-04-30,🇭🇰
chn,20,263,0.0760456273764258,14.912547528517113,2022-04-30,🇨🇳
pak,20,965,0.0207253886010362,39.722279792746114,2022-04-30,🇵🇰
egy,18,538,0.0334572490706319,39.732342007434944,2022-04-30,🇪🇬
vnm,18,2120,0.0084905660377358,55.81650943396227,2022-04-30,🇻🇳
twn,16,955,0.0167539267015706,43.78010471204188,2022-04-30,🇹🇼
arg,15,1105,0.0135746606334841,51.007239819004525,2022-04-30,🇦🇷
kor,14,1468,0.0095367847411444,45.548365122615806,2022-04-30,🇰🇷
mar,14,602,0.0232558139534883,42.62126245847176,2022-04-30,🇲🇦
ukr,14,699,0.0200286123032904,44.09728183118741,2022-04-30,🇺🇦
bel,13,367,0.0354223433242506,28.18528610354224,2022-04-30,🇧🇪
mex,13,855,0.0152046783625731,44.30760233918129,2022-04-30,🇲🇽
aut,12,330,0.0363636363636363,25.845454545454544,2022-04-30,🇦🇹
che,12,326,0.0368098159509202,25.113496932515336,2022-04-30,🇨🇭
cze,12,331,0.0362537764350453,34.120845921450154,2022-04-30,🇨🇿
zaf,12,410,0.0292682926829268,43.49024390243903,2022-04-30,🇿🇦
dnk,11,287,0.0383275261324041,26.557491289198605,2022-04-30,🇩🇰
prt,11,324,0.0339506172839506,32.05246913580247,2022-04-30,🇵🇹
nor,10,217,0.0460829493087557,28.764976958525345,2022-04-30,🇳🇴
tun,10,232,0.043103448275862,30.20689655172414,2022-04-30,🇹🇳
mys,9,875,0.0102857142857142,50.76342857142857,2022-04-30,🇲🇾
chl,8,274,0.0291970802919708,38.82846715328467,2022-04-30,🇨🇱
col,8,633,0.0126382306477093,45.23538704581359,2022-04-30,🇨🇴
irl,8,288,0.0277777777777777,25.34722222222222,2022-04-30,🇮🇪
ken,8,191,0.0418848167539267,41.68586387434555,2022-04-30,🇰🇪
rou,8,401,0.0199501246882793,35.74064837905237,2022-04-30,🇷🇴
tha,8,1035,0.0077294685990338,58.8792270531401,2022-04-30,🇹🇭
bgd,6,622,0.0096463022508038,52.20900321543408,2022-04-30,🇧🇩
fin,6,224,0.0267857142857142,22.602678571428573,2022-04-30,🇫🇮
hrv,6,121,0.0495867768595041,30.024793388429757,2022-04-30,🇭🇷
nga,6,165,0.0363636363636363,43.339393939393936,2022-04-30,🇳🇬
lka,4,166,0.0240963855421686,43.39156626506024,2022-04-30,🇱🇰
nzl,4,183,0.0218579234972677,32.49180327868852,2022-04-30,🇳🇿
per,4,289,0.0138408304498269,46.6643598615917,2022-04-30,🇵🇪
sau,4,309,0.0129449838187702,38.79288025889968,2022-04-30,🇸🇦
svk,4,127,0.0314960629921259,31.89763779527559,2022-04-30,🇸🇰
dom,3,183,0.0163934426229508,55.39344262295082,2022-04-30,🇩🇴
hun,3,224,0.0133928571428571,37.955357142857146,2022-04-30,🇭🇺
kaz,3,207,0.0144927536231884,45.95652173913044,2022-04-30,🇰🇿
kwt,3,56,0.0535714285714285,44.375,2022-04-30,🇰🇼
lbn,3,67,0.044776119402985,46.92537313432836,2022-04-30,🇱🇧
mlt,3,18,0.1666666666666666,21.0,2022-04-30,🇲🇹
npl,3,174,0.0172413793103448,42.63218390804597,2022-04-30,🇳🇵
are,2,253,0.0079051383399209,48.58498023715415,2022-04-30,🇦🇪
arm,2,134,0.0149253731343283,39.87313432835821,2022-04-30,🇦🇲
cyp,2,55,0.0363636363636363,28.472727272727276,2022-04-30,🇨🇾
irq,2,165,0.0121212121212121,57.24242424242424,2022-04-30,🇮🇶
jor,2,158,0.0126582278481012,40.69620253164557,2022-04-30,🇯🇴
ltu,2,122,0.0163934426229508,46.72950819672131,2022-04-30,🇱🇹
lva,2,79,0.0253164556962025,38.48101265822785,2022-04-30,🇱🇻
sdn,2,24,0.0833333333333333,42.79166666666666,2022-04-30,🇸🇩
aze,1,90,0.0111111111111111,41.61111111111112,2022-04-30,🇦🇿
bgr,1,206,0.0048543689320388,43.55339805825243,2022-04-30,🇧🇬
blr,1,159,0.0062893081761006,44.490566037735846,2022-04-30,🇧🇾
cmr,1,20,0.05,47.4,2022-04-30,🇨🇲
cri,1,58,0.0172413793103448,47.37931034482759,2022-04-30,🇨🇷
dza,1,329,0.0030395136778115,48.00303951367781,2022-04-30,🇩🇿
eth,1,94,0.0106382978723404,47.765957446808514,2022-04-30,🇪🇹
geo,1,120,0.0083333333333333,49.75833333333333,2022-04-30,🇬🇪
gha,1,59,0.0169491525423728,44.932203389830505,2022-04-30,🇬🇭
khm,1,149,0.0067114093959731,56.89261744966443,2022-04-30,🇰🇭
mdg,1,18,0.0555555555555555,45.27777777777778,2022-04-30,🇲🇬
mmr,1,52,0.0192307692307692,64.13461538461539,2022-04-30,🇲🇲
omn,1,24,0.0416666666666666,53.583333333333336,2022-04-30,🇴🇲
pan,1,42,0.0238095238095238,53.785714285714285,2022-04-30,🇵🇦
png,1,5,0.2,30.8,2022-04-30,🇵🇬
pyf,1,3,0.3333333333333333,26.33333333333333,2022-04-30,🇵🇫
reu,1,18,0.0555555555555555,44.05555555555556,2022-04-30,🇷🇪
srb,1,172,0.005813953488372,51.23837209302326,2022-04-30,🇷🇸
svn,1,68,0.0147058823529411,39.64705882352941,2022-04-30,🇸🇮
uzb,1,101,0.0099009900990099,46.26732673267327,2022-04-30,🇺🇿
ven,1,252,0.0039682539682539,52.59920634920635,2022-04-30,🇻🇪
yem,1,26,0.0384615384615384,58.42307692307692,2022-04-30,🇾🇪
abw,0,2,0.0,49.5,2022-04-30,🇦🇼
afg,0,22,0.0,69.13636363636364,2022-04-30,🇦🇫
ago,0,40,0.0,54.125,2022-04-30,🇦🇴
aia,0,1,0.0,30.0,2022-04-30,🇦🇮
alb,0,87,0.0,52.97701149425287,2022-04-30,🇦🇱
and,0,10,0.0,56.3,2022-04-30,🇦🇩
asm,0,1,0.0,96.0,2022-04-30,🇦🇸
atg,0,12,0.0,40.5,2022-04-30,🇦🇬
ben,0,7,0.0,43.285714285714285,2022-04-30,🇧🇯
bes,0,1,0.0,85.0,2022-04-30,🇧🇶
bfa,0,7,0.0,40.142857142857146,2022-04-30,🇧🇫
bhr,0,75,0.0,51.66666666666666,2022-04-30,🇧🇭
bhs,0,32,0.0,52.53125,2022-04-30,🇧🇸
bih,0,96,0.0,40.84375,2022-04-30,🇧🇦
blz,0,12,0.0,58.66666666666666,2022-04-30,🇧🇿
bmu,0,4,0.0,44.0,2022-04-30,🇧🇲
bol,0,81,0.0,61.0,2022-04-30,🇧🇴
brb,0,30,0.0,63.13333333333333,2022-04-30,🇧🇧
brn,0,14,0.0,58.35714285714285,2022-04-30,🇧🇳
btn,0,5,0.0,87.0,2022-04-30,🇧🇹
bwa,0,19,0.0,38.94736842105263,2022-04-30,🇧🇼
civ,0,20,0.0,49.0,2022-04-30,🇨🇮
cod,0,14,0.0,67.5,2022-04-30,🇨🇩
cog,0,5,0.0,66.0,2022-04-30,🇨🇬
com,0,2,0.0,106.5,2022-04-30,🇰🇲
cpv,0,29,0.0,50.75862068965517,2022-04-30,🇨🇻
cub,0,23,0.0,61.17391304347826,2022-04-30,🇨🇺
cuw,0,7,0.0,45.57142857142857,2022-04-30,🇨🇼
cym,0,6,0.0,43.833333333333336,2022-04-30,🇰🇾
dji,0,1,0.0,7.0,2022-04-30,🇩🇯
dma,0,7,0.0,36.57142857142857,2022-04-30,🇩🇲
ecu,0,227,0.0,52.02202643171806,2022-04-30,🇪🇨
esh,0,3,0.0,79.66666666666667,2022-04-30,🇪🇭
est,0,62,0.0,33.403225806451616,2022-04-30,🇪🇪
fji,0,2,0.0,48.0,2022-04-30,🇫🇯
fsm,0,1,0.0,93.0,2022-04-30,🇫🇲
gab,0,10,0.0,63.5,2022-04-30,🇬🇦
gib,0,3,0.0,41.66666666666666,2022-04-30,🇬🇮
gin,0,4,0.0,21.75,2022-04-30,🇬🇳
glp,0,6,0.0,38.833333333333336,2022-04-30,🇬🇵
gmb,0,2,0.0,35.0,2022-04-30,🇬🇲
gnb,0,2,0.0,38.5,2022-04-30,🇬🇼
gnq,0,2,0.0,111.0,2022-04-30,🇬🇶
grd,0,5,0.0,60.0,2022-04-30,🇬🇩
grl,0,2,0.0,50.0,2022-04-30,🇬🇱
gtm,0,47,0.0,56.723404255319146,2022-04-30,🇬🇹
guf,0,3,0.0,22.666666666666668,2022-04-30,🇬🇫
gum,0,8,0.0,45.75,2022-04-30,🇬🇺
guy,0,7,0.0,60.285714285714285,2022-04-30,🇬🇾
hnd,0,52,0.0,54.09615384615385,2022-04-30,🇭🇳
hti,0,29,0.0,61.03448275862069,2022-04-30,🇭🇹
imn,0,4,0.0,42.5,2022-04-30,🇮🇲
isl,0,18,0.0,34.44444444444444,2022-04-30,🇮🇸
jam,0,64,0.0,57.671875,2022-04-30,🇯🇲
jey,0,7,0.0,34.857142857142854,2022-04-30,🇯🇪
kgz,0,27,0.0,45.333333333333336,2022-04-30,🇰🇬
kna,0,2,0.0,43.5,2022-04-30,🇰🇳
lao,0,55,0.0,59.21818181818182,2022-04-30,🇱🇦
lbr,0,2,0.0,63.5,2022-04-30,🇱🇷
lby,0,48,0.0,64.1875,2022-04-30,🇱🇾
lca,0,6,0.0,34.666666666666664,2022-04-30,🇱🇨
lie,0,2,0.0,52.5,2022-04-30,🇱🇮
lso,0,3,0.0,55.0,2022-04-30,🇱🇸
lux,0,33,0.0,26.21212121212121,2022-04-30,🇱🇺
mac,0,12,0.0,54.25,2022-04-30,🇲🇴
maf,0,1,0.0,99.0,2022-04-30,🇲🇫
mda,0,97,0.0,46.41237113402062,2022-04-30,🇲🇩
mdv,0,10,0.0,51.6,2022-04-30,🇲🇻
mhl,0,1,0.0,38.0,2022-04-30,🇲🇭
mkd,0,50,0.0,47.34,2022-04-30,🇲🇰
mli,0,6,0.0,54.66666666666666,2022-04-30,🇲🇱
mne,0,16,0.0,48.0625,2022-04-30,🇲🇪
mng,0,57,0.0,51.03508771929825,2022-04-30,🇲🇳
moz,0,10,0.0,64.9,2022-04-30,🇲🇿
mrt,0,2,0.0,136.0,2022-04-30,🇲🇷
msr,0,1,0.0,20.0,2022-04-30,🇲🇸
mtq,0,11,0.0,46.90909090909091,2022-04-30,🇲🇶
mus,0,12,0.0,38.333333333333336,2022-04-30,🇲🇺
mwi,0,8,0.0,53.75,2022-04-30,🇲🇼
myt,0,1,0.0,41.0,2022-04-30,🇾🇹
nam,0,9,0.0,52.22222222222222,2022-04-30,🇳🇦
ncl,0,5,0.0,45.4,2022-04-30,🇳🇨
ner,0,1,0.0,57.0,2022-04-30,🇳🇪
nic,0,19,0.0,52.578947368421055,2022-04-30,🇳🇮
pri,0,41,0.0,48.97560975609756,2022-04-30,🇵🇷
pry,0,56,0.0,63.160714285714285,2022-04-30,🇵🇾
pse,0,182,0.0,56.05494505494506,2022-04-30,🇵🇸
qat,0,42,0.0,47.88095238095238,2022-04-30,🇶🇦
rwa,0,10,0.0,35.6,2022-04-30,🇷🇼
sen,0,30,0.0,29.23333333333333,2022-04-30,🇸🇳
sle,0,1,0.0,41.0,2022-04-30,🇸🇱
slv,0,32,0.0,64.46875,2022-04-30,🇸🇻
smr,0,1,0.0,94.0,2022-04-30,🇸🇲
som,0,9,0.0,52.66666666666666,2022-04-30,🇸🇴
ssd,0,1,0.0,94.0,2022-04-30,🇸🇸
sur,0,7,0.0,46.57142857142857,2022-04-30,🇸🇷
swz,0,5,0.0,76.4,2022-04-30,🇸🇿
sxm,0,3,0.0,67.33333333333333,2022-04-30,🇸🇽
syc,0,1,0.0,6.0,2022-04-30,🇸🇨
syr,0,35,0.0,57.48571428571429,2022-04-30,🇸🇾
tca,0,6,0.0,39.16666666666666,2022-04-30,🇹🇨
tgo,0,7,0.0,64.14285714285714,2022-04-30,🇹🇬
tjk,0,2,0.0,21.5,2022-04-30,🇹🇯
tkm,0,4,0.0,42.5,2022-04-30,🇹🇲
tls,0,1,0.0,140.0,2022-04-30,🇹🇱
tto,0,61,0.0,44.59016393442623,2022-04-30,🇹🇹
tza,0,22,0.0,52.31818181818182,2022-04-30,🇹🇿
uga,0,12,0.0,42.5,2022-04-30,🇺🇬
ury,0,64,0.0,51.28125,2022-04-30,🇺🇾
vct,0,1,0.0,59.0,2022-04-30,🇻🇨
vgb,0,5,0.0,60.0,2022-04-30,🇻🇬
vir,0,2,0.0,44.5,2022-04-30,🇻🇮
zmb,0,20,0.0,47.5,2022-04-30,🇿🇲
zwe,0,12,0.0,45.833333333333336,2022-04-30,🇿🇼
usa,344,19383,0.0177475107052571,39.1520404478151,2022-05-31,🇺🇸
ind,341,10130,0.0336623889437314,34.41461006910168,2022-05-31,🇮🇳
deu,144,2797,0.0514837325706113,29.55058991776904,2022-05-31,🇩🇪
gbr,93,4151,0.0224042399421826,40.00457721031077,2022-05-31,🇬🇧
fra,76,2637,0.0288206295032233,55.792188092529386,2022-05-31,🇫🇷
esp,58,1299,0.0446497305619707,32.783679753656656,2022-05-31,🇪🇸
tur,58,1356,0.0427728613569321,40.34587020648968,2022-05-31,🇹🇷
pol,56,1208,0.0463576158940397,29.81622516556292,2022-05-31,🇵🇱
ita,55,1157,0.0475367329299913,33.07000864304235,2022-05-31,🇮🇹
irn,39,630,0.0619047619047619,33.98571428571429,2022-05-31,🇮🇷
bra,38,2826,0.0134465675866949,47.75619249823072,2022-05-31,🇧🇷
nld,38,1133,0.0335392762577228,37.738746690203,2022-05-31,🇳🇱
pak,38,1073,0.0354147250698974,41.04659832246039,2022-05-31,🇵🇰
aus,36,1186,0.0303541315345699,28.413153456998312,2022-05-31,🇦🇺
rus,35,3288,0.0106447688564476,53.580900243309,2022-05-31,🇷🇺
phl,34,1559,0.0218088518280949,47.25593329057088,2022-05-31,🇵🇭
idn,26,2296,0.0113240418118466,58.9551393728223,2022-05-31,🇮🇩
can,23,1320,0.0174242424242424,34.02045454545455,2022-05-31,🇨🇦
