country,clicks,impressions,ctr,position,date
usa,185,11397,0.016232341844345004,38.12143546547337,2022-01-31
ind,157,6777,0.023166592887708424,33.00044267374945,2022-01-31
deu,69,1538,0.044863459037711315,20.850455136540962,2022-01-31
gbr,64,2414,0.026512013256006627,35.425849212924604,2022-01-31
fra,58,1260,0.046031746031746035,29.206349206349206,2022-01-31
esp,30,796,0.03768844221105527,34.017587939698494,2022-01-31
can,28,978,0.028629856850715747,39.171779141104295,2022-01-31
tur,26,851,0.03055229142185664,43.508813160987074,2022-01-31
ita,23,713,0.03225806451612903,31.931276297335202,2022-01-31
nld,23,639,0.03599374021909233,26.672926447574334,2022-01-31
idn,19,1960,0.009693877551020408,61.31887755102041,2022-01-31
pak,18,686,0.026239067055393587,48.45043731778426,2022-01-31
pol,18,667,0.026986506746626688,34.604197901049474,2022-01-31
rus,18,1690,0.010650887573964497,50.21775147928994,2022-01-31
grc,17,216,0.0787037037037037,23.421296296296298,2022-01-31
isr,15,321,0.04672897196261682,21.669781931464176,2022-01-31
ukr,14,579,0.024179620034542316,43.447322970639036,2022-01-31
mys,12,512,0.0234375,55.6015625,2022-01-31
aus,11,535,0.020560747663551402,35.87102803738318,2022-01-31
bra,11,2320,0.0047413793103448275,50.790086206896554,2022-01-31
aut,9,181,0.049723756906077346,28.176795580110497,2022-01-31
mex,9,658,0.013677811550151976,49.22188449848024,2022-01-31
phl,9,942,0.009554140127388535,53.31104033970276,2022-01-31
swe,9,295,0.030508474576271188,30.91864406779661,2022-01-31
vnm,9,1831,0.004915346805024577,66.60567995630802,2022-01-31
jpn,8,548,0.014598540145985401,38.67153284671533,2022-01-31
prt,8,180,0.044444444444444446,30.522222222222222,2022-01-31
sau,8,230,0.034782608695652174,39.21304347826087,2022-01-31
sgp,8,421,0.019002375296912115,26.44893111638955,2022-01-31
twn,8,550,0.014545454545454545,44.876363636363635,2022-01-31
arg,7,752,0.009308510638297872,55.336436170212764,2022-01-31
irl,7,118,0.059322033898305086,35.71186440677966,2022-01-31
zaf,7,225,0.03111111111111111,40.92888888888889,2022-01-31
bel,6,206,0.02912621359223301,23.694174757281555,2022-01-31
bgd,6,499,0.012024048096192385,51.016032064128254,2022-01-31
che,6,204,0.029411764705882353,29.916666666666668,2022-01-31
tha,6,989,0.006066734074823054,65.47724974721942,2022-01-31
chl,5,206,0.024271844660194174,43.14563106796116,2022-01-31
chn,5,150,0.03333333333333333,17.733333333333334,2022-01-31
cze,5,167,0.029940119760479042,37.31137724550898,2022-01-31
irn,5,424,0.01179245283018868,34.15094339622642,2022-01-31
kor,5,764,0.006544502617801047,45.59424083769633,2022-01-31
lva,5,58,0.08620689655172414,35.724137931034484,2022-01-31
mar,5,366,0.01366120218579235,51.576502732240435,2022-01-31
nor,5,145,0.034482758620689655,27.220689655172414,2022-01-31
arm,4,73,0.0547945205479452,44.73972602739726,2022-01-31
col,4,463,0.008639308855291577,52.645788336933045,2022-01-31
hkg,4,251,0.01593625498007968,28.641434262948206,2022-01-31
nga,4,121,0.03305785123966942,53.67768595041322,2022-01-31
rou,4,296,0.013513513513513514,38.50675675675676,2022-01-31
bgr,3,149,0.020134228187919462,42.95973154362416,2022-01-31
blr,3,155,0.01935483870967742,44.270967741935486,2022-01-31
dnk,3,151,0.019867549668874173,27.0,2022-01-31
fin,3,130,0.023076923076923078,23.984615384615385,2022-01-31
hrv,3,88,0.03409090909090909,29.03409090909091,2022-01-31
kaz,3,136,0.022058823529411766,53.330882352941174,2022-01-31
pse,3,101,0.0297029702970297,52.613861386138616,2022-01-31
tun,3,117,0.02564102564102564,51.837606837606835,2022-01-31
zzz,3,139,0.02158273381294964,44.381294964028775,2022-01-31
are,2,182,0.01098901098901099,49.06043956043956,2022-01-31
dma,2,15,0.13333333333333333,19.6,2022-01-31
ecu,2,285,0.007017543859649123,58.421052631578945,2022-01-31
egy,2,359,0.005571030640668524,53.551532033426184,2022-01-31
jor,2,122,0.01639344262295082,44.0,2022-01-31
lka,2,103,0.019417475728155338,53.83495145631068,2022-01-31
mda,2,40,0.05,52.925,2022-01-31
mng,2,36,0.05555555555555555,56.083333333333336,2022-01-31
pry,2,47,0.0425531914893617,54.659574468085104,2022-01-31
srb,2,171,0.011695906432748537,58.58479532163743,2022-01-31
svn,2,54,0.037037037037037035,35.98148148148148,2022-01-31
alb,1,69,0.014492753623188406,68.23188405797102,2022-01-31
ben,1,5,0.2,34.6,2022-01-31
dza,1,243,0.00411522633744856,57.00411522633745,2022-01-31
est,1,46,0.021739130434782608,36.69565217391305,2022-01-31
hun,1,124,0.008064516129032258,46.04838709677419,2022-01-31
irq,1,107,0.009345794392523364,53.953271028037385,2022-01-31
ken,1,90,0.011111111111111112,47.71111111111111,2022-01-31
mne,1,12,0.08333333333333333,35.0,2022-01-31
npl,1,138,0.007246376811594203,52.15217391304348,2022-01-31
nzl,1,108,0.009259259259259259,38.97222222222222,2022-01-31
svk,1,73,0.0136986301369863,35.465753424657535,2022-01-31
yem,1,29,0.034482758620689655,50.06896551724138,2022-01-31
abw,0,4,0.0,43.25,2022-01-31
afg,0,12,0.0,44.0,2022-01-31
ago,0,18,0.0,48.333333333333336,2022-01-31
ala,0,1,0.0,11.0,2022-01-31
and,0,3,0.0,30.666666666666668,2022-01-31
atg,0,6,0.0,56.5,2022-01-31
aze,0,59,0.0,58.96610169491525,2022-01-31
bdi,0,2,0.0,62.5,2022-01-31
bfa,0,4,0.0,63.0,2022-01-31
bhr,0,43,0.0,50.348837209302324,2022-01-31
bhs,0,21,0.0,60.333333333333336,2022-01-31
bih,0,42,0.0,55.976190476190474,2022-01-31
blz,0,4,0.0,53.5,2022-01-31
bmu,0,2,0.0,56.5,2022-01-31
bol,0,68,0.0,70.04411764705883,2022-01-31
brb,0,36,0.0,54.111111111111114,2022-01-31
brn,0,8,0.0,43.0,2022-01-31
btn,0,4,0.0,58.75,2022-01-31
bwa,0,6,0.0,47.166666666666664,2022-01-31
civ,0,12,0.0,63.333333333333336,2022-01-31
cmr,0,7,0.0,49.57142857142857,2022-01-31
cod,0,9,0.0,53.22222222222222,2022-01-31
cog,0,1,0.0,77.0,2022-01-31
cpv,0,1,0.0,43.0,2022-01-31
cri,0,43,0.0,54.627906976744185,2022-01-31
cub,0,19,0.0,35.31578947368421,2022-01-31
cuw,0,8,0.0,59.25,2022-01-31
cym,0,3,0.0,42.0,2022-01-31
cyp,0,45,0.0,32.2,2022-01-31
dji,0,1,0.0,38.0,2022-01-31
dom,0,121,0.0,59.13223140495868,2022-01-31
eth,0,44,0.0,42.88636363636363,2022-01-31
fji,0,6,0.0,53.166666666666664,2022-01-31
fro,0,1,0.0,17.0,2022-01-31
gab,0,6,0.0,78.83333333333333,2022-01-31
geo,0,62,0.0,51.79032258064516,2022-01-31
gha,0,43,0.0,58.651162790697676,2022-01-31
gib,0,3,0.0,37.666666666666664,2022-01-31
gin,0,1,0.0,90.0,2022-01-31
glp,0,2,0.0,85.5,2022-01-31
gmb,0,1,0.0,88.0,2022-01-31
gnq,0,1,0.0,47.0,2022-01-31
grd,0,4,0.0,48.75,2022-01-31
gtm,0,45,0.0,40.06666666666667,2022-01-31
guf,0,3,0.0,29.0,2022-01-31
gum,0,2,0.0,62.0,2022-01-31
guy,0,8,0.0,49.125,2022-01-31
hnd,0,33,0.0,66.84848484848484,2022-01-31
hti,0,16,0.0,88.125,2022-01-31
imn,0,3,0.0,18.0,2022-01-31
isl,0,13,0.0,15.923076923076923,2022-01-31
jam,0,52,0.0,64.11538461538461,2022-01-31
kgz,0,17,0.0,62.294117647058826,2022-01-31
khm,0,122,0.0,61.467213114754095,2022-01-31
kna,0,7,0.0,49.142857142857146,2022-01-31
kwt,0,35,0.0,51.77142857142857,2022-01-31
lao,0,36,0.0,73.38888888888889,2022-01-31
lbn,0,60,0.0,56.35,2022-01-31
lbr,0,1,0.0,11.0,2022-01-31
lby,0,45,0.0,67.37777777777778,2022-01-31
lca,0,2,0.0,43.0,2022-01-31
ltu,0,87,0.0,53.52873563218391,2022-01-31
lux,0,12,0.0,45.083333333333336,2022-01-31
mac,0,10,0.0,26.0,2022-01-31
mdg,0,8,0.0,82.0,2022-01-31
mdv,0,9,0.0,54.333333333333336,2022-01-31
mkd,0,38,0.0,58.21052631578947,2022-01-31
mli,0,3,0.0,55.0,2022-01-31
mlt,0,23,0.0,25.17391304347826,2022-01-31
mmr,0,49,0.0,62.57142857142857,2022-01-31
moz,0,8,0.0,59.125,2022-01-31
mrt,0,7,0.0,73.14285714285714,2022-01-31
msr,0,1,0.0,71.0,2022-01-31
mtq,0,4,0.0,72.75,2022-01-31
mus,0,7,0.0,64.14285714285714,2022-01-31
mwi,0,1,0.0,54.0,2022-01-31
nam,0,6,0.0,50.833333333333336,2022-01-31
ncl,0,2,0.0,56.5,2022-01-31
ner,0,3,0.0,44.333333333333336,2022-01-31
nic,0,15,0.0,58.4,2022-01-31
omn,0,13,0.0,43.23076923076923,2022-01-31
pan,0,34,0.0,56.088235294117645,2022-01-31
per,0,191,0.0,52.20942408376963,2022-01-31
pri,0,26,0.0,57.88461538461539,2022-01-31
pyf,0,3,0.0,109.33333333333333,2022-01-31
qat,0,31,0.0,58.67741935483871,2022-01-31
reu,0,5,0.0,54.4,2022-01-31
rwa,0,11,0.0,46.18181818181818,2022-01-31
sdn,0,28,0.0,52.285714285714285,2022-01-31
sen,0,10,0.0,47.4,2022-01-31
slb,0,1,0.0,29.0,2022-01-31
slv,0,27,0.0,59.407407407407405,2022-01-31
smr,0,1,0.0,17.0,2022-01-31
som,0,3,0.0,58.666666666666664,2022-01-31
sur,0,5,0.0,71.6,2022-01-31
swz,0,1,0.0,7.0,2022-01-31
sxm,0,1,0.0,87.0,2022-01-31
syc,0,1,0.0,101.0,2022-01-31
syr,0,25,0.0,42.76,2022-01-31
tca,0,1,0.0,89.0,2022-01-31
tcd,0,3,0.0,78.33333333333333,2022-01-31
tgo,0,10,0.0,68.9,2022-01-31
tjk,0,6,0.0,44.0,2022-01-31
tkm,0,4,0.0,48.75,2022-01-31
tls,0,2,0.0,30.5,2022-01-31
tto,0,59,0.0,68.05084745762711,2022-01-31
tza,0,18,0.0,43.333333333333336,2022-01-31
uga,0,20,0.0,47.0,2022-01-31
ury,0,51,0.0,64.2156862745098,2022-01-31
uzb,0,49,0.0,53.93877551020408,2022-01-31
vct,0,1,0.0,79.0,2022-01-31
ven,0,168,0.0,59.82738095238095,2022-01-31
vgb,0,7,0.0,61.714285714285715,2022-01-31
vir,0,3,0.0,16.0,2022-01-31
xkk,0,37,0.0,68.54054054054055,2022-01-31
zmb,0,12,0.0,40.583333333333336,2022-01-31
zwe,0,12,0.0,54.25,2022-01-31
usa,230,12642,0.01819332384116437,32.848837209302324,2022-02-28
ind,178,7025,0.025338078291814947,31.743202846975088,2022-02-28
deu,67,1701,0.0393885949441505,20.08994708994709,2022-02-28
gbr,66,2614,0.0252486610558531,34.6920428462127,2022-02-28
fra,63,1420,0.044366197183098595,26.76619718309859,2022-02-28
can,40,1065,0.03755868544600939,27.1924882629108,2022-02-28
esp,28,765,0.036601307189542485,32.68627450980392,2022-02-28
pol,27,621,0.043478260869565216,32.869565217391305,2022-02-28
nld,26,1250,0.0208,31.7208,2022-02-28
ita,25,820,0.03048780487804878,36.146341463414636,2022-02-28
tur,24,799,0.030037546933667083,42.15269086357947,2022-02-28
pak,21,747,0.028112449799196786,41.271753681392234,2022-02-28
irn,20,501,0.03992015968063872,33.89620758483034,2022-02-28
aus,19,631,0.030110935023771792,29.57527733755943,2022-02-28
bra,19,2319,0.008193186718413108,49.24277705907719,2022-02-28
isr,18,301,0.059800664451827246,20.259136212624586,2022-02-28
rus,17,2010,0.00845771144278607,48.71641791044776,2022-02-28
jpn,14,671,0.020864381520119227,38.02682563338301,2022-02-28
grc,12,158,0.0759493670886076,28.829113924050635,2022-02-28
phl,11,1076,0.010223048327137546,48.07156133828996,2022-02-28
dnk,10,168,0.05952380952380952,25.910714285714285,2022-02-28
hkg,10,290,0.034482758620689655,30.97586206896552,2022-02-28
idn,10,1902,0.005257623554153523,56.58201892744479,2022-02-28
sgp,10,459,0.02178649237472767,28.986928104575163,2022-02-28
che,9,245,0.036734693877551024,23.959183673469386,2022-02-28
swe,9,330,0.02727272727272727,28.112121212121213,2022-02-28
bel,8,220,0.03636363636363636,24.636363636363637,2022-02-28
egy,8,381,0.02099737532808399,46.24146981627297,2022-02-28
mex,8,697,0.011477761836441894,45.086083213773314,2022-02-28
arg,7,751,0.009320905459387484,50.44207723035952,2022-02-28
col,7,548,0.012773722627737226,46.25182481751825,2022-02-28
prt,7,153,0.0457516339869281,31.143790849673202,2022-02-28
cze,6,205,0.02926829268292683,37.541463414634144,2022-02-28
fin,6,178,0.033707865168539325,21.724719101123597,2022-02-28
ken,6,135,0.044444444444444446,44.51851851851852,2022-02-28
mys,6,515,0.011650485436893204,50.646601941747576,2022-02-28
nor,6,166,0.03614457831325301,22.783132530120483,2022-02-28
rou,6,345,0.017391304347826087,40.72463768115942,2022-02-28
tha,6,931,0.00644468313641246,62.5016111707841,2022-02-28
chl,5,186,0.026881720430107527,44.1505376344086,2022-02-28
hun,5,158,0.03164556962025317,34.03164556962025,2022-02-28
kor,5,951,0.005257623554153523,47.576235541535226,2022-02-28
mkd,5,52,0.09615384615384616,39.63461538461539,2022-02-28
sau,5,217,0.02304147465437788,40.49308755760369,2022-02-28
twn,5,591,0.008460236886632826,49.800338409475465,2022-02-28
ukr,5,660,0.007575757575757576,41.484848484848484,2022-02-28
vnm,5,1439,0.0034746351633078527,62.04378040305768,2022-02-28
aut,4,149,0.026845637583892617,23.563758389261746,2022-02-28
chn,4,136,0.029411764705882353,16.433823529411764,2022-02-28
irl,4,136,0.029411764705882353,20.294117647058822,2022-02-28
mar,4,402,0.009950248756218905,50.666666666666664,2022-02-28
zaf,4,258,0.015503875968992248,48.51937984496124,2022-02-28
are,3,217,0.013824884792626729,44.64976958525346,2022-02-28
bgd,3,554,0.005415162454873646,54.25451263537906,2022-02-28
bgr,3,136,0.022058823529411766,39.69117647058823,2022-02-28
hrv,3,55,0.05454545454545454,31.945454545454545,2022-02-28
lka,3,120,0.025,43.15,2022-02-28
nga,3,121,0.024793388429752067,35.239669421487605,2022-02-28
npl,3,158,0.0189873417721519,47.575949367088604,2022-02-28
tun,3,164,0.018292682926829267,35.3719512195122,2022-02-28
aze,2,60,0.03333333333333333,54.166666666666664,2022-02-28
bih,2,43,0.046511627906976744,55.604651162790695,2022-02-28
blr,2,142,0.014084507042253521,44.647887323943664,2022-02-28
dza,2,250,0.008,52.936,2022-02-28
lva,2,59,0.03389830508474576,41.067796610169495,2022-02-28
mmr,2,48,0.041666666666666664,71.77083333333333,2022-02-28
per,2,184,0.010869565217391304,52.80978260869565,2022-02-28
svk,2,52,0.038461538461538464,45.19230769230769,2022-02-28
and,1,3,0.3333333333333333,2.333333333333333,2022-02-28
cog,1,6,0.16666666666666666,55.166666666666664,2022-02-28
cub,1,18,0.05555555555555555,65.05555555555556,2022-02-28
dom,1,179,0.00558659217877095,60.29608938547486,2022-02-28
est,1,57,0.017543859649122806,25.24561403508772,2022-02-28
fji,1,2,0.5,90.0,2022-02-28
irq,1,126,0.007936507936507936,48.80952380952381,2022-02-28
mlt,1,22,0.045454545454545456,31.454545454545453,2022-02-28
nzl,1,84,0.011904761904761904,30.80952380952381,2022-02-28
omn,1,22,0.045454545454545456,47.72727272727273,2022-02-28
pan,1,40,0.025,56.3,2022-02-28
qat,1,43,0.023255813953488372,43.16279069767442,2022-02-28
rwa,1,22,0.045454545454545456,24.90909090909091,2022-02-28
srb,1,176,0.005681818181818182,50.34659090909091,2022-02-28
ury,1,39,0.02564102564102564,58.76923076923077,2022-02-28
uzb,1,56,0.017857142857142856,41.589285714285715,2022-02-28
abw,0,4,0.0,30.0,2022-02-28
afg,0,9,0.0,54.44444444444444,2022-02-28
ago,0,13,0.0,53.23076923076923,2022-02-28
ala,0,1,0.0,5.0,2022-02-28
alb,0,62,0.0,53.87096774193548,2022-02-28
arm,0,88,0.0,49.34090909090909,2022-02-28
atg,0,6,0.0,66.0,2022-02-28
bdi,0,2,0.0,63.5,2022-02-28
ben,0,4,0.0,25.5,2022-02-28
bfa,0,6,0.0,52.833333333333336,2022-02-28
bhr,0,33,0.0,49.93939393939394,2022-02-28
bhs,0,21,0.0,58.61904761904762,2022-02-28
blz,0,9,0.0,49.44444444444444,2022-02-28
bmu,0,4,0.0,64.0,2022-02-28
bol,0,71,0.0,59.309859154929576,2022-02-28
brb,0,26,0.0,52.26923076923077,2022-02-28
brn,0,6,0.0,29.833333333333332,2022-02-28
btn,0,1,0.0,3.0,2022-02-28
bwa,0,12,0.0,70.41666666666667,2022-02-28
civ,0,14,0.0,57.92857142857143,2022-02-28
cmr,0,17,0.0,70.23529411764706,2022-02-28
cod,0,6,0.0,64.33333333333334,2022-02-28
cpv,0,16,0.0,47.875,2022-02-28
cri,0,50,0.0,49.88,2022-02-28
cuw,0,7,0.0,65.14285714285714,2022-02-28
cym,0,5,0.0,37.4,2022-02-28
cyp,0,40,0.0,31.175,2022-02-28
dma,0,2,0.0,48.5,2022-02-28
ecu,0,281,0.0,49.09964412811388,2022-02-28
eth,0,54,0.0,54.81481481481482,2022-02-28
fro,0,1,0.0,73.0,2022-02-28
gab,0,3,0.0,39.333333333333336,2022-02-28
geo,0,115,0.0,58.278260869565216,2022-02-28
ggy,0,3,0.0,42.333333333333336,2022-02-28
gha,0,40,0.0,59.875,2022-02-28
gib,0,1,0.0,37.0,2022-02-28
gin,0,2,0.0,75.0,2022-02-28
glp,0,4,0.0,37.75,2022-02-28
gnb,0,2,0.0,36.5,2022-02-28
gnq,0,2,0.0,43.5,2022-02-28
grd,0,7,0.0,70.85714285714286,2022-02-28
grl,0,1,0.0,16.0,2022-02-28
gtm,0,45,0.0,54.53333333333333,2022-02-28
guf,0,1,0.0,5.0,2022-02-28
guy,0,5,0.0,65.8,2022-02-28
hnd,0,36,0.0,62.52777777777778,2022-02-28
hti,0,13,0.0,80.84615384615384,2022-02-28
isl,0,15,0.0,16.266666666666666,2022-02-28
jam,0,62,0.0,52.483870967741936,2022-02-28
jey,0,3,0.0,18.333333333333332,2022-02-28
jor,0,102,0.0,48.0,2022-02-28
kaz,0,153,0.0,55.869281045751634,2022-02-28
kgz,0,28,0.0,53.892857142857146,2022-02-28
khm,0,119,0.0,64.80672268907563,2022-02-28
kna,0,4,0.0,41.75,2022-02-28
kwt,0,22,0.0,49.27272727272727,2022-02-28
lao,0,41,0.0,51.09756097560975,2022-02-28
lbn,0,54,0.0,44.925925925925924,2022-02-28
lby,0,34,0.0,64.6764705882353,2022-02-28
lca,0,5,0.0,58.8,2022-02-28
lso,0,1,0.0,77.0,2022-02-28
ltu,0,104,0.0,43.20192307692308,2022-02-28
lux,0,18,0.0,35.833333333333336,2022-02-28
mac,0,4,0.0,41.0,2022-02-28
mda,0,75,0.0,49.68,2022-02-28
mdg,0,15,0.0,54.266666666666666,2022-02-28
mdv,0,5,0.0,55.4,2022-02-28
mli,0,5,0.0,49.0,2022-02-28
mne,0,14,0.0,59.857142857142854,2022-02-28
mng,0,40,0.0,66.5,2022-02-28
moz,0,6,0.0,34.166666666666664,2022-02-28
mrt,0,7,0.0,86.57142857142857,2022-02-28
mtq,0,4,0.0,14.25,2022-02-28
mus,0,23,0.0,55.82608695652174,2022-02-28
mwi,0,6,0.0,55.166666666666664,2022-02-28
nam,0,9,0.0,35.666666666666664,2022-02-28
ncl,0,2,0.0,19.0,2022-02-28
ner,0,2,0.0,30.5,2022-02-28
nic,0,15,0.0,72.53333333333333,2022-02-28
plw,0,1,0.0,59.0,2022-02-28
png,0,1,0.0,39.0,2022-02-28
pri,0,26,0.0,46.11538461538461,2022-02-28
pry,0,32,0.0,56.8125,2022-02-28
pse,0,96,0.0,57.760416666666664,2022-02-28
pyf,0,5,0.0,65.2,2022-02-28
reu,0,9,0.0,41.55555555555556,2022-02-28
sdn,0,25,0.0,68.6,2022-02-28
sen,0,16,0.0,55.0,2022-02-28
sle,0,1,0.0,30.0,2022-02-28
slv,0,33,0.0,52.21212121212121,2022-02-28
smr,0,1,0.0,98.0,2022-02-28
som,0,3,0.0,54.666666666666664,2022-02-28
stp,0,1,0.0,71.0,2022-02-28
sur,0,3,0.0,74.66666666666667,2022-02-28
svn,0,59,0.0,33.28813559322034,2022-02-28
sxm,0,3,0.0,73.33333333333333,2022-02-28
syc,0,2,0.0,10.0,2022-02-28
syr,0,30,0.0,41.8,2022-02-28
tca,0,2,0.0,88.0,2022-02-28
tgo,0,11,0.0,33.27272727272727,2022-02-28
tjk,0,5,0.0,35.2,2022-02-28
tkm,0,8,0.0,28.875,2022-02-28
tto,0,62,0.0,57.58064516129032,2022-02-28
tza,0,16,0.0,31.375,2022-02-28
uga,0,13,0.0,54.23076923076923,2022-02-28
vct,0,3,0.0,58.333333333333336,2022-02-28
ven,0,180,0.0,59.09444444444444,2022-02-28
vgb,0,11,0.0,64.54545454545455,2022-02-28
vir,0,4,0.0,115.75,2022-02-28
wsm,0,1,0.0,132.0,2022-02-28
xkk,0,38,0.0,59.76315789473684,2022-02-28
yem,0,34,0.0,55.64705882352941,2022-02-28
zmb,0,12,0.0,49.083333333333336,2022-02-28
zwe,0,15,0.0,56.666666666666664,2022-02-28
zzz,0,206,0.0,51.48543689320388,2022-02-28
usa,285,15394,0.01851370663895024,36.662985578796935,2022-03-31
ind,185,7142,0.02590310837300476,30.034584150098013,2022-03-31
gbr,114,3029,0.03763618355893034,32.23308022449653,2022-03-31
deu,91,1816,0.05011013215859031,22.509361233480178,2022-03-31
fra,72,1620,0.044444444444444446,28.05061728395062,2022-03-31
esp,63,1068,0.05898876404494382,28.40449438202247,2022-03-31
ita,41,895,0.04581005586592179,32.014525139664805,2022-03-31
can,29,1454,0.019944979367262722,34.30055020632737,2022-03-31
aus,25,825,0.030303030303030304,29.495757575757576,2022-03-31
bra,24,2234,0.010743061772605193,45.180393912265,2022-03-31
rus,24,2202,0.010899182561307902,47.479109900090826,2022-03-31
pol,23,895,0.02569832402234637,29.30391061452514,2022-03-31
bel,20,288,0.06944444444444445,25.444444444444443,2022-03-31
tur,20,972,0.0205761316872428,39.46296296296296,2022-03-31
sgp,19,556,0.0341726618705036,24.785971223021583,2022-03-31
vnm,19,1795,0.010584958217270195,55.558774373259055,2022-03-31
idn,18,1770,0.010169491525423728,52.02146892655367,2022-03-31
nld,18,754,0.023872679045092837,25.909814323607428,2022-03-31
phl,16,1181,0.013547840812870448,46.19813717188823,2022-03-31
rou,16,344,0.046511627906976744,31.302325581395348,2022-03-31
che,15,362,0.04143646408839779,25.34806629834254,2022-03-31
hkg,15,409,0.03667481662591687,26.99755501222494,2022-03-31
jpn,15,793,0.018915510718789406,35.909205548549814,2022-03-31
egy,14,491,0.028513238289205704,35.81466395112016,2022-03-31
mex,14,749,0.018691588785046728,42.345794392523366,2022-03-31
fin,13,200,0.065,19.865,2022-03-31
pak,13,831,0.015643802647412757,36.06257521058965,2022-03-31
arg,12,780,0.015384615384615385,49.13846153846154,2022-03-31
grc,12,192,0.0625,25.614583333333332,2022-03-31
isr,12,388,0.030927835051546393,21.399484536082475,2022-03-31
sau,12,272,0.04411764705882353,37.58455882352941,2022-03-31
aut,11,208,0.052884615384615384,32.37980769230769,2022-03-31
swe,11,469,0.023454157782515993,27.71002132196162,2022-03-31
tha,11,932,0.011802575107296138,57.93884120171674,2022-03-31
irn,10,450,0.022222222222222223,37.11555555555555,2022-03-31
kor,10,1038,0.009633911368015413,46.99036608863199,2022-03-31
bgd,9,499,0.018036072144288578,49.811623246492985,2022-03-31
irl,9,218,0.04128440366972477,19.78440366972477,2022-03-31
srb,9,199,0.04522613065326633,42.25125628140704,2022-03-31
dnk,8,261,0.03065134099616858,25.409961685823756,2022-03-31
svk,8,108,0.07407407407407407,24.444444444444443,2022-03-31
tun,8,155,0.05161290322580645,32.225806451612904,2022-03-31
ukr,8,425,0.018823529411764704,41.75764705882353,2022-03-31
lka,7,120,0.058333333333333334,34.94166666666667,2022-03-31
col,6,463,0.012958963282937365,48.213822894168466,2022-03-31
mar,6,424,0.014150943396226415,46.43396226415094,2022-03-31
nor,6,190,0.031578947368421054,26.563157894736843,2022-03-31
twn,6,751,0.007989347536617843,43.524633821571236,2022-03-31
chl,5,236,0.0211864406779661,34.54237288135593,2022-03-31
chn,5,211,0.023696682464454975,13.445497630331754,2022-03-31
cze,5,255,0.0196078431372549,35.423529411764704,2022-03-31
dza,5,281,0.017793594306049824,49.08896797153025,2022-03-31
ken,5,136,0.03676470588235294,40.31617647058823,2022-03-31
lbn,5,54,0.09259259259259259,32.111111111111114,2022-03-31
prt,5,229,0.021834061135371178,34.737991266375545,2022-03-31
zaf,5,345,0.014492753623188406,45.255072463768116,2022-03-31
est,4,43,0.09302325581395349,25.13953488372093,2022-03-31
uzb,4,71,0.056338028169014086,38.08450704225352,2022-03-31
ltu,3,113,0.02654867256637168,40.31858407079646,2022-03-31
mys,3,610,0.004918032786885246,47.62950819672131,2022-03-31
svn,3,84,0.03571428571428571,17.5,2022-03-31
are,2,206,0.009708737864077669,46.859223300970875,2022-03-31
bgr,2,177,0.011299435028248588,39.80790960451977,2022-03-31
cri,2,65,0.03076923076923077,40.56923076923077,2022-03-31
